1,JD,Magnitude
8308,2450066.0,4.0
8309,2450078.0,3.85
8312,2450080.0,3.92
8315,2450087.0,4.0
8318,2450130.0,3.6
8319,2450146.0,3.7
8320,2450152.0,3.7
8321,2450153.0,3.7
8322,2450155.0,4.2
8323,2450157.0,4.3
8324,2450163.0,4.2
8325,2450165.0,3.7
8328,2450173.0,3.44
8329,2450176.0,4.3
8330,2450181.0,3.8
8331,2450182.0,3.9
8332,2450184.0,4.3
8333,2450185.0,4.2
8334,2450191.0,4.1
8335,2450196.0,3.82
8336,2450198.0,4.1
8337,2450202.0,3.5
8338,2450205.0,4.1
8339,2450207.0,4.2
8340,2450208.0,3.8
8341,2450209.0,3.7
8342,2450213.0,4.5
8343,2450214.0,4.7
8344,2450216.0,3.5
8345,2450217.0,3.69
8346,2450219.0,4.09
8347,2450222.0,4.4
8348,2450223.0,3.5
8349,2450224.0,3.7
8350,2450225.0,3.6
8351,2450226.0,3.9
8352,2450230.0,3.6
8353,2450234.0,4.1
8356,2450239.0,3.69
8357,2450241.0,4.3
8366,2450246.0,3.5
8367,2450247.0,3.6
8382,2450252.0,3.64
8385,2450254.0,3.9
8386,2450255.0,4.3
8387,2450257.0,4.5
8388,2450258.0,4.1
8398,2450262.0,4.1
8399,2450263.0,4.3
8402,2450265.0,3.9
8405,2450267.0,3.5
8406,2450268.0,3.84
8407,2450269.0,4.2
8413,2450272.0,4.2
8466,2450291.0,4.1
8496,2450306.0,4.24
8497,2450307.0,4.25
8525,2450316.0,3.8
8534,2450321.0,4.1
8535,2450322.0,4.2
8608,2450349.0,4.3
8611,2450351.0,4.6
8675,2450371.0,4.3
8707,2450379.0,4.6
8710,2450381.0,3.7
8714,2450385.0,4.2
8725,2450389.0,3.9
8735,2450393.0,4.6
8755,2450398.0,4.3
8756,2450399.0,4.2
8762,2450402.0,4.1
8763,2450404.0,3.6
8764,2450406.0,4.02
8765,2450407.0,4.6
8766,2450408.0,4.02
8782,2450413.0,4.2
8783,2450414.0,4.3
8784,2450415.0,3.98
8808,2450422.0,4.1
8813,2450426.0,3.9
8814,2450427.0,4.0
8815,2450428.0,4.2
8816,2450431.0,3.48
8817,2450432.0,3.8
8818,2450433.0,3.9
8826,2450442.0,4.2
8829,2450446.0,3.92
8830,2450450.0,4.2
8831,2450451.0,4.1
8832,2450452.0,3.5
8833,2450479.0,4.2
8834,2450481.0,4.1
8835,2450494.0,4.36
8836,2450497.0,4.2
8837,2450498.0,4.2
8838,2450503.0,3.7
8839,2450515.0,4.3
8840,2450529.0,4.2
8841,2450535.0,4.1
8842,2450539.0,3.2
8843,2450541.0,3.8
8844,2450543.0,4.1
8845,2450546.0,3.7
8846,2450547.0,3.7
8847,2450556.0,4.1
8850,2450573.0,4.2
8851,2450575.0,3.6
8852,2450577.0,3.6
8853,2450579.0,4.4
8856,2450582.0,4.0
8857,2450584.0,4.1
8858,2450585.0,4.2
8859,2450587.0,4.4
8860,2450588.0,4.3
8861,2450591.0,3.9
8862,2450592.0,4.04
8863,2450596.0,4.1
8864,2450598.0,3.99
8865,2450599.0,3.72
8868,2450601.0,4.4
8871,2450609.0,4.2
8876,2450624.0,3.6
8877,2450631.0,3.9
8888,2450637.0,4.4
8907,2450644.0,4.7
8908,2450645.0,4.0
8909,2450647.0,3.7
8910,2450648.0,3.9
8917,2450651.0,4.1
8920,2450653.0,4.2
8958,2450663.0,3.9
8964,2450666.0,4.6
9012,2450678.0,3.9
9333,2450752.0,4.0
9353,2450761.0,3.72
9354,2450762.0,3.62
9365,2450768.0,3.6
9373,2450772.0,4.1
9374,2450773.0,4.4
9379,2450776.0,3.6
9380,2450777.0,4.1
9383,2450781.0,4.6
9387,2450783.0,3.62
9388,2450784.0,4.02
9391,2450788.0,4.3
9392,2450789.0,3.7
9393,2450791.0,4.0
9396,2450795.0,4.0
9397,2450797.0,3.4
9398,2450798.0,3.9
9399,2450799.0,3.9
9400,2450800.0,4.1
9404,2450802.0,4.5
9405,2450807.0,4.12
9410,2450816.0,4.22
9411,2450819.0,3.62
9412,2450820.0,3.8
9413,2450828.0,4.12
9414,2450830.0,4.64
9415,2450838.0,4.46
9416,2450933.0,3.94
9417,2450937.0,4.1
9418,2450944.0,4.06
9419,2450952.0,4.16
9420,2450953.0,4.36
9421,2450955.0,3.6
9422,2450960.0,4.16
9423,2450962.0,3.9
9426,2450966.0,4.5
9427,2450969.0,3.65
9428,2450970.0,3.56
9429,2450977.0,3.56
9430,2450978.0,3.8
9431,2450980.0,4.16
9432,2450981.0,4.36
9433,2450985.0,3.86
9434,2450986.0,3.9
9438,2450988.0,4.2
9439,2450989.0,4.3
9444,2450992.0,3.89
9448,2450994.0,3.94
9449,2450995.0,4.1
9450,2450996.0,4.3
9472,2451006.0,3.8
9476,2451008.0,4.0
9479,2451010.0,4.5
9493,2451015.0,3.9
9529,2451026.0,3.9
9548,2451032.0,4.2
9648,2451061.0,4.4
9716,2451079.0,4.0
9719,2451081.0,4.3
9727,2451085.0,3.5
9730,2451087.0,3.94
9741,2451094.0,3.92
9788,2451111.0,4.6
9805,2451115.0,3.8
9806,2451116.0,4.1
9817,2451120.0,3.8
9825,2451124.0,4.1
9826,2451125.0,4.2
9843,2451132.0,4.3
9854,2451137.0,3.3
9860,2451141.0,3.6
9861,2451142.0,3.7
9862,2451143.0,3.6
9863,2451144.0,4.02
9872,2451148.0,4.5
9873,2451149.0,3.6
9888,2451156.0,3.7
9889,2451157.0,3.9
9890,2451159.0,4.2
9893,2451161.0,4.5
9894,2451162.0,4.6
9897,2451164.0,3.5
9898,2451165.0,4.0
9899,2451166.0,4.0
9900,2451167.0,4.34
9905,2451171.0,3.7
9906,2451173.0,3.9
9907,2451175.0,4.04
9908,2451176.0,3.92
9909,2451178.0,4.0
9910,2451183.0,4.66
9911,2451185.0,3.5
9912,2451189.0,4.23
9913,2451190.0,4.42
9914,2451191.0,4.22
9915,2451215.0,3.5
9916,2451218.0,4.2
9917,2451220.0,4.0
9918,2451222.0,4.2
9919,2451225.0,4.0
9920,2451226.0,4.3
9921,2451228.0,3.6
9922,2451231.0,4.0
9923,2451232.0,4.2
9926,2451254.0,4.4
9927,2451256.0,3.6
9930,2451266.0,4.0
9931,2451271.0,3.9
9932,2451273.0,4.2
9933,2451274.0,4.2
9934,2451283.0,4.6
9935,2451287.0,4.1
9936,2451288.0,4.3
9937,2451290.0,4.2
9938,2451293.0,3.6
9939,2451296.0,4.3
9940,2451298.0,4.5
9947,2451306.0,4.2
9948,2451308.0,3.9
9949,2451309.0,3.9
9950,2451312.0,4.2
9956,2451318.0,4.4
9957,2451319.0,4.5
9962,2451322.0,3.7
9965,2451325.0,4.5
9966,2451333.0,4.4
9967,2451334.0,3.7
9970,2451345.0,4.0
9971,2451347.0,3.6
9972,2451348.0,4.2
9977,2451351.0,3.9
9978,2451352.0,3.9
9981,2451354.0,4.0
9982,2451358.0,3.8
9983,2451360.0,4.2
9986,2451362.0,4.4
9987,2451364.0,3.6
9988,2451365.0,3.5
9989,2451366.0,4.0
9990,2451367.0,4.1
10010,2451373.0,4.2
10016,2451376.0,4.2
10167,2451418.0,4.2
10258,2451436.0,3.7
10278,2451445.0,4.0
10284,2451447.0,4.4
10293,2451450.0,3.55
10362,2451472.0,3.6
10363,2451473.0,4.0
10364,2451475.0,4.3
10367,2451478.0,4.1
10388,2451485.0,3.92
10396,2451489.0,4.1
10403,2451492.0,3.8
10409,2451496.0,4.0
10414,2451501.0,3.5
10418,2451505.0,4.6
10423,2451509.0,3.9
10426,2451513.0,4.2
10427,2451514.0,3.72
10428,2451515.0,3.9
10429,2451517.0,3.72
10443,2451522.0,3.7
10444,2451523.0,3.9
10447,2451525.0,4.5
10452,2451534.0,4.2
10453,2451535.0,4.0
10454,2451536.0,3.7
10455,2451537.0,3.9
10456,2451545.0,4.0
10457,2451546.0,4.2
10460,2451551.0,4.0
10461,2451637.0,3.6
10462,2451661.0,3.7
10463,2451663.0,4.2
10464,2451666.0,3.6
10465,2451670.0,4.3
10466,2451671.0,4.5
10469,2451674.0,4.0
10470,2451675.0,4.2
10471,2451677.0,4.2
10472,2451680.0,3.5
10473,2451681.0,3.6
10474,2451688.0,4.2
10475,2451690.0,4.2
10476,2451691.0,4.3
10479,2451694.0,3.6
10480,2451695.0,3.5
10486,2451698.0,4.2
10494,2451703.0,4.1
10500,2451707.0,4.5
10503,2451710.0,3.6
10504,2451711.0,3.6
10508,2451714.0,3.6
10523,2451720.0,4.5
10531,2451724.0,4.0
10534,2451726.0,4.1
10568,2451736.0,3.9
10651,2451759.0,3.5
10652,2451760.0,3.5
10839,2451800.0,4.5
10854,2451807.0,4.4
10926,2451821.0,4.2
10934,2451824.0,3.8
10935,2451825.0,3.9
10936,2451826.0,4.2
10937,2451827.0,4.2
10964,2451835.0,4.3
11019,2451848.0,4.1
11030,2451851.0,4.1
11034,2451855.0,4.5
11035,2451856.0,4.5
11036,2451859.0,3.6
11037,2451860.0,4.1
11040,2451862.0,3.6
11041,2451864.0,4.6
11048,2451872.0,4.0
11049,2451873.0,3.6
11050,2451874.0,3.9
11062,2451884.0,4.1
11063,2451886.0,4.4
11064,2451888.0,3.8
11065,2451889.0,3.7
11066,2451891.0,4.4
11070,2451896.0,3.9
11071,2451897.0,4.0
11072,2451898.0,3.6
11075,2451902.0,3.6
11076,2451909.0,3.9
11077,2451993.0,4.3
11078,2451995.0,3.6
11079,2452010.0,3.6
11080,2452012.0,3.6
11081,2452014.0,4.2
11082,2452015.0,4.0
11083,2452016.0,4.2
11084,2452017.0,3.5
11085,2452018.0,3.9
11088,2452020.0,4.2
11089,2452022.0,4.2
11090,2452023.0,4.3
11091,2452026.0,3.9
11096,2452031.0,3.5
11097,2452034.0,3.9
11100,2452040.0,3.9
11101,2452042.0,4.0
11102,2452047.0,3.8
11103,2452048.0,3.6
11104,2452049.0,4.1
11105,2452050.0,3.9
11106,2452053.0,3.5
11109,2452056.0,4.1
11110,2452058.0,4.2
11114,2452061.0,3.9
11115,2452063.0,4.2
11116,2452064.0,4.3
11119,2452070.0,4.0
11120,2452071.0,4.2
11121,2452073.0,4.0
11122,2452074.0,3.7
11123,2452075.0,3.8
11126,2452079.0,4.3
11127,2452080.0,3.7
11159,2452091.0,3.9
11166,2452094.0,4.2
11169,2452096.0,3.7
11174,2452099.0,3.9
11260,2452123.0,3.5
11261,2452124.0,4.2
11264,2452126.0,3.7
11505,2452184.0,3.7
11556,2452197.0,3.8
11562,2452199.0,4.0
11563,2452200.0,4.1
11584,2452206.0,3.7
11594,2452210.0,3.6
11603,2452214.0,4.0
11604,2452215.0,4.0
11620,2452221.0,4.1
11623,2452223.0,4.4
11633,2452228.0,4.1
11650,2452235.0,3.9
11653,2452240.0,3.8
11654,2452241.0,3.9
11655,2452244.0,4.1
11659,2452246.0,3.8
11660,2452247.0,3.7
11661,2452248.0,3.9
11662,2452250.0,4.0
11665,2452252.0,4.2
11669,2452254.0,3.9
11670,2452258.0,4.2
11671,2452259.0,4.0
11672,2452260.0,3.5
11673,2452262.0,3.7
11674,2452265.0,4.3
11675,2452266.0,3.5
11676,2452268.0,4.0
11677,2452269.0,3.5
11678,2452270.0,3.6
11679,2452271.0,3.8
11684,2452274.0,4.5
11687,2452277.0,4.3
11688,2452279.0,4.4
11689,2452281.0,4.4
11690,2452282.0,4.0
11691,2452285.0,4.2
11692,2452305.0,3.9
11693,2452345.0,4.2
11694,2452346.0,4.1
11695,2452352.0,4.2
11696,2452363.0,3.9
11697,2452364.0,3.8
11698,2452368.0,4.1
11699,2452377.0,3.6
11700,2452385.0,3.8
11701,2452392.0,4.0
11702,2452395.0,4.1
11703,2452396.0,3.9
11704,2452397.0,3.6
11707,2452400.0,4.1
11708,2452402.0,4.2
11709,2452408.0,3.9
11710,2452413.0,3.8
11711,2452419.0,3.7
11712,2452425.0,3.9
11713,2452426.0,3.6
11714,2452427.0,3.8
11715,2452429.0,4.1
11716,2452430.0,4.2
11717,2452431.0,4.2
11718,2452433.0,3.7
11722,2452437.0,3.9
11723,2452438.0,4.2
11724,2452439.0,4.0
11728,2452441.0,3.7
11729,2452442.0,3.9
11736,2452446.0,4.0
11744,2452450.0,3.9
11747,2452452.0,4.1
11753,2452455.0,3.6
11754,2452456.0,3.9
11755,2452457.0,4.0
11756,2452459.0,4.0
11782,2452467.0,4.4
11808,2452475.0,3.9
11853,2452492.0,3.9
11925,2452510.0,4.2
12034,2452535.0,3.5
12068,2452546.0,4.3
12119,2452561.0,4.0
12120,2452562.0,3.8
12142,2452570.0,3.6
12150,2452573.0,3.7
12156,2452576.0,3.6
12163,2452580.0,4.1
12187,2452589.0,4.0
12188,2452590.0,4.1
12189,2452591.0,3.5
12194,2452594.0,3.8
12195,2452595.0,3.9
12199,2452597.0,4.1
12202,2452599.0,3.9
12203,2452600.0,3.5
12215,2452604.0,3.9
12225,2452611.0,4.2
12230,2452614.0,3.7
12233,2452617.0,4.1
12237,2452619.0,4.1
12238,2452620.0,3.6
12241,2452622.0,4.0
12242,2452623.0,4.1
12243,2452625.0,4.2
12244,2452627.0,4.0
12245,2452628.0,3.6
12246,2452629.0,3.8
12247,2452630.0,3.8
12248,2452631.0,4.2
12249,2452632.0,4.3
12250,2452633.0,4.4
12251,2452634.0,3.8
12252,2452635.0,3.9
12253,2452640.0,4.0
12256,2452643.0,3.8
12259,2452648.0,3.7
12260,2452649.0,3.8
12263,2452693.0,3.6
12264,2452698.0,4.1
12265,2452721.0,3.6
12266,2452726.0,4.2
12267,2452744.0,3.9
12268,2452746.0,4.1
12269,2452757.0,3.5
12270,2452764.0,3.6
12277,2452783.0,4.4
12278,2452784.0,3.7
12279,2452785.0,3.9
12280,2452789.0,4.4
12283,2452791.0,4.5
12284,2452792.0,3.5
12285,2452793.0,3.9
12288,2452795.0,4.1
12289,2452796.0,4.8
12299,2452801.0,4.1
12300,2452802.0,3.9
12303,2452804.0,4.8
12304,2452805.0,5.0
12305,2452806.0,4.0
12306,2452807.0,3.6
12311,2452809.0,4.2
12316,2452812.0,4.9
12317,2452813.0,3.5
12323,2452816.0,3.9
12326,2452818.0,4.9
12331,2452820.0,3.5
12349,2452828.0,3.5
12352,2452830.0,3.9
12358,2452833.0,4.2
12359,2452834.0,3.9
12625,2452893.0,3.6
12626,2452894.0,4.0
12682,2452912.0,4.1
12711,2452921.0,3.5
12728,2452928.0,3.7
12750,2452934.0,4.1
12774,2452943.0,3.5
12777,2452946.0,4.1
12780,2452948.0,4.3
12781,2452949.0,4.3
12807,2452963.0,3.9
12816,2452967.0,4.1
12817,2452968.0,4.4
12824,2452973.0,4.0
12825,2452976.0,4.2
12826,2452977.0,4.4
12827,2452978.0,4.1
12828,2452980.0,3.9
12829,2452982.0,4.0
12835,2452986.0,3.5
12840,2452993.0,3.6
12841,2452995.0,3.7
12847,2452998.0,4.3
12848,2452999.0,4.2
12849,2453001.0,4.1
12852,2453018.0,4.0
12855,2453101.0,3.9
12856,2453110.0,2.27
12867,2453137.0,3.9
12870,2453146.0,4.0
12871,2453148.0,4.5
12876,2453151.0,4.0
12877,2453152.0,4.0
12878,2453153.0,3.5
12879,2453154.0,3.8
12883,2453156.0,4.2
12886,2453162.0,4.1
12887,2453163.0,3.9
12892,2453166.0,3.8
12895,2453168.0,4.0
12902,2453172.0,4.0
12903,2453173.0,3.8
12907,2453175.0,4.0
12908,2453176.0,4.1
12915,2453180.0,3.5
12924,2453184.0,4.0
12931,2453188.0,3.6
12932,2453189.0,3.7
12951,2453198.0,4.0
12958,2453201.0,3.5
12984,2453209.0,3.6
13008,2453216.0,3.6
13009,2453217.0,4.1
13012,2453219.0,4.3
13013,2453220.0,4.1
13203,2453253.0,3.7
13380,2453277.0,3.9
13472,2453295.0,3.5
13492,2453301.0,3.6
13500,2453305.0,4.3
13508,2453308.0,3.9
13514,2453312.0,4.0
13540,2453321.0,4.1
13555,2453327.0,3.9
13556,2453328.0,4.1
13565,2453332.0,4.0
13569,2453334.0,4.1
13570,2453335.0,4.3
13576,2453338.0,3.6
13579,2453341.0,4.4
13587,2453346.0,3.6
13590,2453350.0,4.0
13594,2453352.0,3.7
13600,2453355.0,4.2
13607,2453360.0,3.6
13608,2453363.0,4.2
13609,2453366.0,3.5
13610,2453368.0,4.0
13611,2453369.0,3.8
13612,2453375.0,4.1
13613,2453381.0,3.9
13614,2453446.0,4.3
13615,2453465.0,3.6
13616,2453468.0,3.6
13617,2453474.0,4.1
13618,2453476.0,3.9
13619,2453477.0,4.1
13620,2453478.0,4.2
13621,2453479.0,4.4
13622,2453480.0,4.4
13623,2453483.0,4.4
13624,2453487.0,4.3
13625,2453488.0,4.4
13626,2453490.0,4.0
13627,2453493.0,4.4
13630,2453495.0,4.3
13631,2453496.0,3.7
13632,2453498.0,3.9
13633,2453499.0,4.3
13636,2453501.0,4.4
13637,2453502.0,4.2
13644,2453505.0,3.9
13645,2453506.0,4.3
13646,2453508.0,4.4
13647,2453510.0,3.5
13648,2453511.0,4.4
13653,2453513.0,4.4
13654,2453514.0,4.0
13666,2453521.0,4.3
13676,2453526.0,3.9
13681,2453531.0,3.4
13690,2453539.0,3.4
13691,2453540.0,4.2
13700,2453544.0,4.0
13703,2453546.0,3.5
13704,2453548.0,3.9
13711,2453551.0,4.1
13712,2453552.0,3.8
13932,2453597.0,3.8
14538,2453689.0,3.7
14568,2453697.0,4.0
14579,2453701.0,4.0
14580,2453702.0,4.1
14581,2453703.0,3.7
14585,2453705.0,3.8
14586,2453708.0,4.5
14587,2453710.0,4.2
14592,2453713.0,4.1
14593,2453715.0,4.2
14594,2453716.0,3.8
14599,2453722.0,4.1
14602,2453724.0,4.3
14603,2453725.0,4.0
14606,2453729.0,4.1
14607,2453730.0,4.2
14613,2453733.0,3.8
14614,2453735.0,3.8
14615,2453736.0,4.0
14616,2453738.0,4.0
14619,2453740.0,4.0
14620,2453777.0,4.1
14621,2453787.0,4.3
14622,2453792.0,3.9
14623,2453793.0,4.1
14624,2453799.0,4.0
14625,2453800.0,4.1
14626,2453801.0,4.4
14627,2453809.0,4.5
14628,2453812.0,3.9
14629,2453814.0,4.0
14630,2453815.0,4.1
14631,2453817.0,4.2
14632,2453818.0,4.1
14633,2453837.0,4.2
14634,2453847.0,3.7
14635,2453849.0,3.9
14636,2453852.0,4.2
14637,2453853.0,4.4
14638,2453854.0,4.1
14639,2453855.0,3.6
14640,2453856.0,3.9
14641,2453863.0,3.9
14642,2453865.0,4.1
14643,2453868.0,3.4
14644,2453876.0,5.0
14647,2453879.0,4.0
14648,2453881.0,4.3
14649,2453882.0,4.0
14655,2453886.0,4.2
14656,2453887.0,4.2
14665,2453892.0,3.9
14692,2453902.0,4.35
15764,2454051.0,4.0
15765,2454052.0,4.2
15812,2454065.0,4.2
15818,2454067.0,3.9
15821,2454069.0,3.7
15822,2454071.0,3.9
15823,2454074.0,4.0
15824,2454076.0,3.9
15841,2454082.0,4.2
15860,2454092.0,4.0
15866,2454099.0,3.9
15869,2454102.0,4.1
15870,2454105.0,4.1
15871,2454108.0,4.0
15872,2454149.0,3.4
15873,2454151.0,3.9
15874,2454165.0,3.6
15875,2454168.0,3.9
15876,2454170.0,3.4
15877,2454172.0,3.7
15878,2454173.0,3.8
15879,2454174.0,3.85
15880,2454175.0,3.95
15881,2454176.0,4.05
15882,2454182.0,4.2
15883,2454187.0,3.6
15884,2454195.0,3.85
15885,2454196.0,3.95
15886,2454197.0,3.95
15889,2454201.0,3.7
15890,2454203.0,3.85
15891,2454204.0,4.6
15892,2454207.0,3.5
15893,2454210.0,3.7
15894,2454214.0,3.7
15895,2454217.0,4.2
15896,2454218.0,4.2
15897,2454222.0,3.8
15898,2454225.0,3.95
15899,2454234.0,4.2
15900,2454235.0,3.5
15901,2454241.0,4.2
15902,2454242.0,3.6
15903,2454246.0,4.15
15907,2454252.0,3.9
15908,2454256.0,3.9
15918,2454261.0,6.3
15933,2454266.0,4.1
15962,2454273.0,4.0
15968,2454275.0,4.1
15975,2454278.0,3.7
15990,2454282.0,4.5
15991,2454284.0,4.2
15992,2454285.0,3.4
16143,2454311.0,4.1
16702,2454399.0,4.0
16730,2454409.0,6.5
16751,2454417.0,4.0
16752,2454419.0,4.4
16753,2454420.0,4.15
16757,2454422.0,4.0
16758,2454423.0,4.1
16759,2454424.0,4.1
16760,2454426.0,4.3
16763,2454429.0,3.6
16769,2454433.0,4.1
16773,2454435.0,4.1
16776,2454440.0,4.2
16777,2454441.0,4.2
16778,2454442.0,4.1
16779,2454443.0,3.9
16782,2454445.0,4.0
16783,2454447.0,4.4
16784,2454449.0,3.8
16785,2454450.0,4.0
16790,2454457.0,3.8
16791,2454532.0,3.75
16792,2454538.0,3.9
16793,2454545.0,3.75
16794,2454555.0,4.15
16795,2454557.0,4.15
16796,2454562.0,4.2
16797,2454587.0,3.8
16798,2454594.0,3.5
16799,2454596.0,4.0
16800,2454612.0,3.9
16801,2454614.0,3.6
16812,2454622.0,3.7
16818,2454627.0,3.8
16845,2454638.0,3.9
16848,2454640.0,4.0
17345,2454722.0,4.1
17346,2454723.0,3.7
17347,2454724.0,3.7
17480,2454755.0,4.2
17481,2454756.0,4.5
17531,2454765.0,3.75
17611,2454787.0,4.0
17620,2454790.0,3.9
17626,2454792.0,4.5
17635,2454797.0,4.2
17638,2454799.0,4.6
17639,2454800.0,4.5
17640,2454801.0,3.7
17643,2454804.0,4.2
17644,2454806.0,4.2
17645,2454808.0,3.9
17652,2454812.0,4.1
17653,2454822.0,4.0
17654,2454826.0,4.0
17655,2454832.0,4.0
17656,2454925.0,3.95
17657,2454932.0,3.6
17658,2454934.0,4.0
17659,2454939.0,3.5
17660,2454940.0,3.9
17661,2454943.0,4.1
17664,2454949.0,3.9
17667,2454964.0,3.3
17670,2454970.0,3.3
17671,2454972.0,4.3
17672,2454975.0,4.0
17675,2454979.0,3.9
17676,2454981.0,3.6
17677,2454983.0,3.9
17678,2454985.0,4.1
17679,2454986.0,4.1
17683,2454989.0,3.5
17684,2454992.0,4.0
17685,2454993.0,3.9
17686,2454994.0,4.1
17687,2454995.0,3.9
17693,2454997.0,3.9
17694,2454998.0,4.0
17699,2455002.0,3.9
17700,2455005.0,4.0
17704,2455007.0,4.2
17719,2455013.0,4.0
17731,2455020.0,3.7
17732,2455021.0,4.0
18470,2455107.0,3.9
18498,2455114.0,4.25
18530,2455120.0,4.0
18606,2455137.0,3.9
18616,2455140.0,3.6
18668,2455149.0,4.0
18736,2455163.0,3.9
18744,2455166.0,3.6
18745,2455167.0,3.6
18748,2455169.0,3.8
18751,2455175.0,3.6
18752,2455176.0,3.5
18753,2455178.0,3.8
18754,2455182.0,3.3
18755,2455183.0,3.7
18756,2455184.0,3.8
18757,2455192.0,3.7
18758,2455196.0,3.7
18759,2455197.0,3.7
18760,2455199.0,3.9
18761,2455205.0,3.9
18831,2455310.0,3.9
18848,2455318.0,3.8
18849,2455319.0,3.6
18850,2455320.0,3.8
18851,2455321.0,3.9
18852,2455326.0,3.64
18853,2455328.0,4.01
18854,2455333.0,3.5
18855,2455337.0,4.2
18856,2455338.0,4.26
18863,2455342.0,3.6
18869,2455345.0,4.0
18978,2455372.0,4.1
19009,2455382.0,3.6
19041,2455391.0,3.4
19078,2455401.0,4.1
19081,2455403.0,3.8
19440,2455464.0,3.7
19675,2455493.0,4.0
19820,2455513.0,3.8
19830,2455516.0,4.2
19831,2455517.0,4.4
19855,2455530.0,3.9
19856,2455531.0,4.1
19859,2455533.0,4.1
19860,2455536.0,3.6
19866,2455539.0,4.3
19873,2455542.0,4.0
19876,2455545.0,4.1
19881,2455549.0,3.4
19882,2455553.0,4.2
19883,2455555.0,3.5
19884,2455556.0,3.55
19887,2455559.0,4.1
19888,2455564.0,3.6
19889,2455565.0,3.9
19890,2455570.0,3.8
19891,2455623.0,3.9
19892,2455626.0,3.7
19893,2455655.0,3.8
19896,2455657.0,3.6
19897,2455658.0,3.6
19898,2455663.0,3.5
19903,2455667.0,3.9
19904,2455671.0,3.6
19907,2455678.0,3.5
19908,2455679.0,3.6
19909,2455680.0,3.6
19910,2455682.0,4.0
19911,2455684.0,3.5
19912,2455685.0,3.5
19913,2455686.0,3.5
19920,2455690.0,4.1
19921,2455696.0,4.1
19924,2455705.0,3.7
19925,2455706.0,3.6
19955,2455719.0,4.1
19963,2455723.0,3.8
19964,2455724.0,3.9
19970,2455727.0,4.0
19971,2455728.0,3.55
19974,2455732.0,4.3
19975,2455733.0,3.7
20080,2455757.0,3.6
20793,2455848.0,4.1
20980,2455873.0,4.0
20981,2455874.0,4.052
21060,2455894.0,3.9
21061,2455895.0,4.2
21067,2455897.0,4.1
21081,2455906.0,3.6
21087,2455913.0,4.0
21094,2455917.0,4.1
21097,2455922.0,4.0
21098,2455924.0,4.1
21101,2455930.0,3.9
21102,2455931.0,4.2
21103,2455937.0,3.1
21104,2455983.0,4.1
21105,2455988.0,4.0
21106,2455989.0,4.0
21107,2455993.0,4.4
21108,2455995.0,3.9
21109,2455998.0,4.2
21110,2456006.0,4.2
21111,2456008.0,3.6
21112,2456014.0,4.1
21115,2456016.0,3.6
21116,2456017.0,3.9
21119,2456020.0,4.3
21120,2456021.0,4.2
21121,2456024.0,3.9
21122,2456027.0,4.4
21123,2456032.0,3.9
21124,2456033.0,4.2
21125,2456036.0,3.6
21130,2456047.0,4.071
21131,2456049.0,4.5
21136,2456056.0,3.9
21137,2456058.0,3.5
21138,2456060.0,3.65
21139,2456061.0,4.1
21140,2456063.0,4.4
21141,2456064.0,4.2
21142,2456065.0,3.5
21143,2456067.0,4.1
21144,2456068.0,4.1
21145,2456069.0,3.7
21153,2456073.0,4.3
21158,2456077.0,4.4
21162,2456080.0,3.9
21274,2456119.0,4.1
21393,2456139.0,4.0
21568,2456171.0,4.5
21734,2456201.0,3.5
21745,2456205.0,4.0
21800,2456221.0,4.2
21807,2456224.0,3.6
21812,2456230.0,3.6
21813,2456232.0,3.7
21823,2456236.0,3.7
21832,2456239.0,3.6
21859,2456252.0,3.8
21863,2456254.0,4.1
21864,2456255.0,4.1
21865,2456256.0,4.3
21869,2456260.0,4.1
21870,2456261.0,3.9
21871,2456262.0,4.1
21872,2456265.0,3.8
21873,2456267.0,3.8
21874,2456268.0,3.9
21875,2456272.0,4.0
21876,2456273.0,3.5
21877,2456275.0,3.9
21878,2456277.0,4.1
21879,2456279.0,4.1
21880,2456281.0,3.75
21881,2456282.0,4.2
21882,2456333.0,4.2
21883,2456335.0,4.2
21884,2456342.0,4.55
21885,2456348.0,3.7
21886,2456362.0,3.6
21887,2456363.0,3.7
21888,2456373.0,3.65
21889,2456383.0,3.65
21890,2456386.0,4.45
21891,2456387.0,4.1
21892,2456390.0,3.6
21893,2456397.0,3.9
21894,2456398.0,3.7
21895,2456399.0,3.8
21901,2456402.0,3.5
21907,2456405.0,3.9
21910,2456407.0,4.1
21911,2456410.0,3.5
21912,2456411.0,3.6
21913,2456412.0,3.6
21916,2456419.0,3.6
21917,2456420.0,4.0
21920,2456423.0,3.65
21923,2456425.0,3.8
21924,2456427.0,3.7
21927,2456429.0,4.6
21928,2456431.0,3.6
21938,2456436.0,4.4
21939,2456440.0,3.8
21940,2456441.0,3.7
21941,2456443.0,4.4
21942,2456444.0,4.1
21943,2456445.0,3.5
21944,2456446.0,3.7
21945,2456447.0,3.6
21946,2456448.0,3.9
21951,2456450.0,4.1
21952,2456451.0,3.9
21965,2456456.0,4.2
22011,2456470.0,4.4
22162,2456496.0,3.8
22852,2456586.0,4.2
22929,2456607.0,4.4
22930,2456608.0,4.1
22946,2456615.0,4.4
22952,2456619.0,3.6
22963,2456623.0,4.1
22964,2456625.0,3.3
22965,2456626.0,3.7
22966,2456627.0,3.6
22971,2456630.0,4.3
22972,2456631.0,3.9
