JD,Magnitude
2456100.4736,4.1
2456100.67431,4.1
2456100.79653,3.7
2456101.4014,4.2
2456101.4063,4.087
2456101.4375,4.0
2456101.67431,3.85
2456102.3653,3.321
2456102.9,3.7
2456103.43125,3.6
2456103.6743,3.5
2456104.4743,3.9
2456104.6625,4.05
2456104.6806,3.5
2456104.76458,3.8
2456104.76806,4.0
2456105.4299,4.1
2456105.4389,4.1
2456105.54167,4.1
2456105.69028,4.2
2456106.3611,4.1
2456106.4243,4.222
2456106.4889,4.2
2456106.6667,3.8
2456106.76667,4.2
2456107.3736,3.6
2456107.375,3.598
2456107.484,3.5
2456107.71181,3.3
2456107.75214,3.4
2456108.70208,3.8
2456108.70417,3.6
2456109.43125,3.6
2456109.56528,3.7
2456109.5743,3.7
2456109.68819,3.7
2456109.71054,3.9
2456110.57153,4.0
2456110.66389,4.05
2456111.3847,4.189
2456111.4292,4.2
2456111.4511,4.2
2456111.56319,4.2
2456111.9,4.2
2456112.60833,3.4
2456112.67986,4.0
2456112.74653,3.8
2456113.4743,3.5
2456113.68472,3.35
2456114.72569,3.95
2456115.4889,3.9
2456116.3472,3.8
2456116.60486,4.1
2456117.37014,4.0
2456117.3833,4.147
2456117.44792,3.55
2456117.4875,3.8
2456117.56736,4.1
2456117.64236,3.6
2456117.6708,3.8
2456117.69792,4.0
2456117.75498,3.9
2456117.78264,3.9
2456118.366,3.5
2456118.37847,3.45
2456118.4083,3.4
2456118.57361,3.35
2456118.68839,3.6
2456119.341,3.8
2456119.3889,3.6
2456119.39583,3.5
2456119.4375,4.0
2456119.56181,3.7
2456119.6306,3.5
2456119.63889,3.6
2456119.65417,3.48
2456119.68056,4.05
2456119.80625,3.6
2456120.36458,3.8
2456120.5319,3.9
2456120.55972,4.0
2456120.63333,3.8
2456120.675,3.85
2456120.7063,4.1
2456120.75903,4.0
2456121.4736,4.1
2456121.51389,4.0
2456121.60347,4.2
2456121.7375,4.0
2456122.3507,4.5
2456122.59792,3.9
2456122.7389,4.1
2456122.875,4.0
2456123.11458,3.5
2456123.3576,3.3
2456123.3813,3.9
2456123.4042,3.4
2456123.4639,3.6
2456123.48611,3.9
2456123.55694,3.3
2456123.72917,3.5
2456124.17361,3.3
2456124.4715,3.6
2456124.64375,3.5
2456124.65278,3.7
2456124.66319,3.4
2456125.22222,3.6
2456125.3486,3.82
2456125.4653,4.0
2456125.516,3.8
2456125.6444,4.0
2456125.72222,3.6
2456125.84236,3.9
2456126.3271,3.7
2456126.4653,4.4
2456126.4826,4.0
2456126.64861,4.0
2456126.81944,3.7
2456127.3507,4.2
2456127.3708,4.199
2456127.3958,4.0
2456127.46597,4.0
2456128.3785,3.5
2456128.41667,4.2
2456128.58819,3.8
2456128.69444,3.8
2456128.76319,3.7
2456129.4826,3.5
2456129.54236,3.4
2456129.6375,3.8
2456129.72569,3.6
2456129.75556,3.6
2456130.41944,3.5
2456130.55764,3.9
2456130.63125,4.05
2456130.65694,3.6
2456130.70903,4.0
2456130.74931,3.8
2456131.3694,4.05
2456131.3701,3.8
2456131.39861,3.6
2456131.44375,3.8
2456131.4708,3.9
2456131.58681,4.1
2456132.3581,4.1
2456132.3736,4.181
2456132.42222,4.0
2456132.4521,4.1
2456132.4646,4.1
2456132.55625,4.2
2456132.72917,4.0
2456133.18125,3.9
2456133.3649,4.2
2456133.42986,4.1
2456133.4576,4.1
2456133.6486,3.8
2456133.81319,3.7
2456134.15069,3.4
2456134.33542,3.2
2456134.55139,3.4
2456134.60764,3.3
2456134.61806,3.3
2456134.62847,3.5
2456134.72821,3.3
2456135.12778,3.4
2456135.3632,3.7
2456135.4271,3.9
2456135.4431,3.709
2456135.4764,3.7
2456135.61597,3.7
2456135.62014,3.6
2456135.67361,3.7
2456135.76944,3.9
2456136.20694,3.6
2456136.334,3.9
2456136.3708,3.9
2456136.4757,3.8
2456136.4778,3.8
2456136.61736,4.0
2456136.65208,4.1
2456136.77778,4.0
2456137.3715,4.2
2456137.4604,4.1
2456137.55833,4.2
2456137.61389,4.2
2456137.78681,3.9
2456138.08542,4.3
2456138.3333,4.2
2456138.3736,4.1
2456138.3875,4.3
2456138.42292,4.1
2456138.4653,4.2
2456138.79236,4.0
2456139.0514,4.4
2456139.2368,3.9
2456139.25556,3.7
2456139.3465,3.7
2456139.3646,3.9
2456139.4715,3.6
2456139.62014,3.4
2456139.62292,3.6
2456139.63264,3.4
2456140.3715,3.5
2456140.61944,3.5
2456140.63542,3.6
2456141.06597,3.9
2456141.1569,3.6
2456141.2847,3.6
2456141.3375,3.9
2456141.4917,3.8
2456141.64097,3.9
2456141.64792,3.9
2456142.5007,4.0
2456142.62847,4.2
2456143.3646,4.1
2456143.65486,4.4
2456143.68056,4.1
2456144.42778,4.0
2456144.5063,3.9
2456144.56875,3.9
2456145.3389,3.467
2456145.61042,3.6
2456145.82639,3.5
2456145.8764,3.5
2456146.2951,3.6
2456146.3194,3.6
2456146.3568,3.85
2456146.37778,3.5
2456146.4507,3.6
2456146.65764,3.7
2456146.71113,3.5
2456146.74375,4.0
2456147.36597,3.8
2456147.45,3.9
2456147.59653,4.1
2456147.6375,4.0
2456147.659,4.0
2456148.3675,4.15
2456148.5625,4.25
2456148.62639,4.2
2456149.4896,4.2
2456149.53889,4.2
2456149.6528,4.1
2456149.70833,4.1
2456150.3979,3.6
2456150.4486,4.0
2456150.4618,3.5
2456150.55069,3.3
2456150.6563,3.5
2456151.3715,3.75
2456151.375,3.9
2456151.42708,3.8
2456151.4424,3.594
2456151.5167,3.6
2456151.6347,3.6
2456151.71597,3.5
2456151.73472,3.7
2456151.73958,3.7
2456152.27639,3.8
2456152.3451,3.937
2456152.4479,4.0
2456153.3174,3.7
2456153.4222,4.038
2456153.5257,4.0
2456153.61111,3.8
2456154.1736,4.3
2456154.3139,4.0
2456154.316,4.233
2456154.4639,4.1
2456154.58889,4.1
2456154.61806,3.8
2456154.61944,3.9
2456155.3255,3.95
2456155.3597,3.923
2456155.37917,3.9
2456155.50347,3.5
2456155.5368,3.694
2456155.6187,3.8
2456155.6368,3.6
2456155.73264,3.5
2456155.73403,3.6
2456156.3335,3.55
2456156.3625,3.23
2456156.3993,3.5
2456156.41667,3.8
2456156.70625,3.8
2456157.34,3.9
2456157.4104,3.778
2456157.43125,3.8
2456157.4403,4.0
2456157.4556,3.9
2456157.53889,4.0
2456157.634,3.8
2456157.82361,3.9
2456158.17,3.7
2456158.2965,4.3
2456158.335,4.0
2456158.34236,3.9
2456158.3625,4.0
2456158.366,3.929
2456158.4229,4.0
2456158.4375,4.3
2456158.4826,4.0
2456158.4896,4.5
2456158.67153,3.9
2456159.3222,3.8
2456159.3316,4.1
2456159.3347,3.8
2456159.33611,4.05
2456159.3653,4.182
2456159.38611,3.98
2456159.4368,4.2
2456159.43819,4.0
2456159.5424,4.25
2456159.73403,4.0
2456159.73819,4.0
2456160.32847,3.75
2456160.35694,3.95
2456160.4007,3.9
2456160.4431,4.1
2456160.5778,4.0
2456160.59722,3.7
2456160.67083,3.8
2456160.67361,3.7
2456160.78333,3.9
2456161.29861,3.45
2456161.3264,3.3
2456161.3369,3.53
2456161.41736,3.4
2456161.54167,3.35
2456161.66875,3.4
2456161.68056,3.5
2456161.69167,3.35
2456161.70625,3.6
2456161.73958,3.3
2456162.27778,3.8
2456162.3021,3.3
2456162.3403,3.75
2456162.425,3.3
2456162.5882,4.0
2456162.6333,3.65
2456162.64931,3.8
2456162.6875,3.7
2456163.3232,4.0
2456163.38542,3.95
2456163.4451,3.6
2456163.52847,3.9
2456163.5576,3.9
2456163.5938,4.1
2456163.64583,3.9
2456163.64653,3.8
2456164.338,4.1
2456164.3993,4.3
2456164.4736,4.1
2456164.51181,4.1
2456164.64722,4.0
2456164.72292,3.8
2456164.74653,4.0
2456165.29028,4.05
2456165.3521,4.2
2456165.3542,4.1
2456165.53681,4.1
2456165.5556,4.2
2456165.5694,4.3
2456165.60278,3.9
2456165.65972,4.0
2456166.4014,3.9
2456166.50625,3.4
2456166.67847,3.3
2456167.2979,3.579
2456167.31319,3.6
2456167.3333,3.3
2456167.4146,3.9
2456167.48333,3.5
2456167.51319,3.5
2456167.5292,3.9
2456167.58194,3.4
2456167.64722,3.6
2456167.67778,3.5
2456167.69792,3.6
2456168.30486,3.93
2456168.3424,3.863
2456168.4444,3.5
2456168.566,4.0
2456168.5736,4.1
2456168.58403,4.0
2456168.64861,3.85
2456168.77083,4.0
2456169.3924,4.4
2456169.52778,4.1
2456169.58264,4.2
2456169.6083,4.1
2456169.71736,4.2
2456170.4271,4.1
2456170.51181,4.15
2456170.5813,4.3
2456170.70486,4.1
2456172.48542,3.3
2456173.63056,3.9
2456173.65625,4.0
2456174.36736,3.9
2456174.59028,4.2
2456174.70278,3.9
2456175.28403,3.95
2456175.3269,4.1
2456175.4667,4.1
2456175.50347,4.1
2456175.62569,4.0
2456175.73264,3.7
2456176.37708,4.1
2456176.4743,4.2
2456176.76528,4.1
2456177.28403,3.38
2456177.2917,3.4
2456177.3228,3.55
2456177.3319,3.453
2456177.3382,3.472
2456177.34931,3.5
2456177.37917,3.6
2456177.4104,3.8
2456177.56667,3.4
2456177.5958,3.5
2456177.64722,3.6
2456178.3854,3.6
2456178.4125,3.7
2456178.4444,3.9
2456178.566,3.6
2456178.73681,3.7
2456179.3084,3.85
2456179.3764,3.862
2456179.39444,3.8
2456179.4208,3.9
2456179.4236,4.4
2456179.4576,4.0
2456179.54236,3.9
2456179.5833,3.9
2456179.74306,3.6
2456180.2771,4.074
2456180.3021,3.7
2456180.3305,4.1
2456180.40625,4.1
2456180.41736,4.0
2456180.4382,4.1
2456180.54749,4.77
2456180.55074,4.073
2456180.554,3.468
2456180.56101,3.209
2456180.57778,4.0
2456180.66495,4.168
2456180.7,4.0
2456181.2967,4.2
2456181.33611,4.03
2456181.3618,4.5
2456181.4479,4.2
2456181.55176,4.89
2456181.55632,3.603
2456181.55968,4.177
2456181.5792,4.2
2456181.60417,4.2
2456181.61597,4.0
2456181.72917,4.2
2456182.2875,3.84
2456182.32014,3.8
2456182.365,3.75
2456182.3847,3.7
2456182.3986,3.676
2456182.416,3.8
2456182.48403,3.6
2456182.4896,4.4
2456182.56281,2.839
2456182.566,3.8
2456182.57127,3.07
2456182.57447,3.522
2456182.57824,3.963
2456182.59792,3.75
2456182.60972,3.5
2456182.61667,3.5
2456182.69722,3.3
2456182.70486,3.7
2456183.45,3.6
2456183.4625,3.6
2456183.49375,3.5
2456183.55278,3.35
2456183.5917,3.5
2456183.64236,3.6
2456183.64931,3.6
2456184.2639,3.8
2456184.40208,3.6
2456184.50208,3.9
2456184.55417,3.75
2456184.68889,3.8
2456185.3701,4.1
2456185.48125,4.2
2456185.56672,4.692
2456185.61042,3.3
2456185.61156,3.469
2456185.61521,3.135
2456185.61925,4.041
2456185.72847,3.9
2456185.73819,4.1
2456186.3403,4.4
2456186.4167,4.0
2456186.4577,4.3
2456186.59414,4.199
2456186.59776,4.884
2456186.60525,3.726
2456186.61272,3.257
2456186.70208,4.0
2456187.07153,4.3
2456187.3021,4.164
2456187.3125,4.1
2456187.3354,3.9
2456187.4556,4.1
2456187.50625,4.0
2456187.5389,4.1
2456187.54604,3.895
2456187.55277,4.457
2456187.55917,3.328
2456187.56533,3.069
2456187.57153,3.6
2456188.31875,3.5
2456188.3264,3.3
2456188.40069,3.5
2456188.50903,3.4
2456188.5132,3.476
2456189.2641,3.88
2456189.3028,3.6
2456189.3056,3.5
2456189.4854,3.7
2456189.5513,4.343
2456189.56396,3.758
2456189.56795,3.192
2456189.57252,2.937
2456189.60139,3.85
2456190.3896,3.9
2456190.5722,4.1
2456190.63681,3.7
2456190.72014,3.9
2456191.2722,4.148
2456191.2974,4.1
2456191.3229,4.3
2456191.54098,4.785
2456191.54451,4.142
2456191.54804,3.532
2456191.5553,3.214
2456191.59097,4.3
2456191.79861,4.2
2456192.25,4.5
2456192.262,4.35
2456192.2917,4.249
2456192.3549,4.2
2456192.6278,4.0
2456192.65347,4.0
2456193.2813,3.5
2456193.3819,3.6
2456193.5382,3.5
2456193.59545,3.842
2456193.60236,3.433
2456193.60654,3.008
2456193.61839,2.79
2456193.72083,3.7
2456194.2646,3.599
2456194.4375,4.2
2456194.54175,4.234
2456194.5472,3.9
2456194.55043,3.699
2456194.55451,3.158
2456194.55851,2.9
2456194.57292,3.5
2456194.62222,4.0
2456195.54375,3.8
2456195.57326,4.576
2456195.58013,3.937
2456195.58765,3.359
2456195.5945,3.05
2456195.67361,3.8
2456196.3854,4.5
2456196.51806,4.1
2456196.549,4.767
2456196.5579,4.089
2456196.56409,3.513
2456196.56931,3.163
2456197.4007,4.3
2456197.6639,4.2
2456197.6875,4.1
2456197.73056,4.2
2456198.46597,3.9
2456198.67222,2.2
2456198.67639,3.6
2456198.74653,3.4
2456198.96528,3.6
2456199.2861,3.495
2456199.4021,3.494
2456199.4882,3.5
2456200.3306,3.7
2456200.3715,3.7
2456200.37153,3.7
2456200.984,3.6
2456200.99931,4.0
2456202.3278,4.1
2456202.71181,4.1
2456203.3813,4.093
2456203.60278,4.0
2456203.6424,3.8
2456203.76389,3.8
2456204.2531,3.5
2456204.2917,4.4
2456204.3243,3.425
2456204.46042,3.3
2456204.6597,3.5
2456204.72222,3.5
2456205.5208,4.0
2456205.616,3.9
2456205.63542,3.5
2456205.6944,3.9
2456205.71875,3.9
2456205.80208,3.8
2456206.06458,3.8
2456206.13403,3.8
2456206.2625,3.959
2456206.62778,3.9
2456206.6347,3.9
2456207.32361,3.9
2456207.6292,4.1
2456208.45694,4.1
2456208.4861,4.5
2456208.5521,4.3
2456208.62361,3.9
2456209.2674,3.656
2456209.3611,4.1
2456209.4861,3.5
2456209.67708,3.5
2456210.5118,3.5
2456210.54097,3.6
2456210.691,3.7
2456210.72222,3.5
2456211.3833,4.0
2456211.5903,3.8
2456211.64236,4.0
2456211.6451,3.8
2456211.65903,4.05
2456211.75833,3.7
2456212.45972,4.1
2456212.5313,4.1
2456212.79167,4.0
2456213.2161,4.2
2456213.35625,4.0
2456213.50069,3.8
2456213.5368,4.1
2456213.6069,4.2
2456214.3218,4.0
2456214.4854,3.7
2456214.61806,3.6
2456215.2551,3.45
2456215.28958,3.5
2456215.3306,3.5
2456215.69792,4.1
2456216.2535,4.1
2456216.41181,3.7
2456216.54861,3.9
2456216.6625,3.8
2456216.66624,3.9
2456216.93611,4.1
2456217.2813,4.1
2456217.3,4.5
2456217.5417,4.1
2456217.54444,4.05
2456217.72917,4.0
2456217.73611,4.1
2456218.3069,4.4
2456218.46875,4.3
2456218.63264,4.0
2456218.71288,4.0
2456219.02708,4.1
2456219.3335,4.0
2456219.3854,4.5
2456219.46111,4.1
2456219.5208,3.4
2456219.5965,4.1
2456219.73828,3.9
2456219.76042,3.9
2456220.2222,3.7
2456220.2375,3.6
2456220.2549,3.44
2456220.2583,3.455
2456220.269,3.5
2456220.6042,3.5
2456221.2847,3.6
2456221.4674,3.6
2456221.5021,3.7
2456221.61319,3.6
2456221.616,3.7
2456221.61875,3.9
2456221.97986,3.4
2456222.2153,4.0
2456222.25208,3.9
2456222.3903,3.9
2456222.43039,4.1
2456222.43819,4.0
2456222.4868,4.1
2456222.5229,3.9
2456222.5375,3.9
2456222.68542,4.1
2456222.71528,4.0
2456222.98264,4.0
2456223.2674,4.044
2456223.4347,4.4
2456223.4542,4.1
2456223.60278,3.9
2456223.625,4.5
2456223.68056,4.2
2456224.45694,4.15
2456224.73958,4.2
2456225.46042,3.6
2456225.46458,3.5
2456225.5938,3.6
2456225.625,3.5
2456226.309,3.535
2456226.366,3.5
2456226.49931,3.5
2456226.53958,3.7
2456226.6153,3.8
2456227.3965,3.7
2456227.46319,3.9
2456227.66042,3.9
2456228.2847,3.9
2456228.31042,3.9
2456228.31597,3.8
2456228.4134,4.0
2456228.45278,4.2
2456228.70486,4.0
2456229.6826,4.2
2456229.75625,4.2
2456229.81042,4.2
2456229.93194,4.2
2456231.4542,3.462
2456231.77431,3.6
2456231.93194,3.6
2456232.4775,3.787
2456232.61111,3.4
2456232.75625,4.0
2456233.3188,3.9
2456234.2146,4.106
2456234.29097,4.0
2456234.70139,3.9
2456235.2118,4.3
2456235.3222,4.1
2456235.6556,4.0
2456236.07604,4.165
2456236.07981,3.687
2456236.08346,3.2
2456236.0866,2.966
2456236.4653,3.3
2456236.63264,3.4
2456236.6472,3.5
2456236.67708,3.4
2456237.02472,4.033
2456237.02805,3.571
2456237.03135,3.103
2456237.03465,2.865
2456237.3076,3.644
2456237.33542,3.6
2456237.35,3.6
2456237.4125,3.9
2456237.60417,3.6
2456237.62014,4.0
2456238.2632,3.861
2456238.39583,3.8
2456238.5104,4.4
2456238.6437,3.9
2456239.54167,4.0
2456239.55278,3.9
2456240.07639,4.0
2456240.5625,4.3
2456241.2083,3.871
2456241.4757,3.4
2456241.5347,3.6
2456242.28889,3.5
2456242.3028,3.5
2456242.42292,3.5
2456242.59931,3.4
2456242.95486,3.6
2456243.3368,4.3
2456243.49167,3.75
2456244.02778,3.9
2456244.06146,3.8
2456244.50903,4.1
2456244.56667,4.0
2456244.7201,3.5
2456244.75347,3.9
2456245.0544,4.1
2456245.2326,4.5
2456245.5694,4.1
2456246.08681,4.2
2456246.26042,4.1
2456246.4243,4.0
2456246.53333,3.9
2456246.59028,3.7
2456246.61319,3.9
2456247.1938,3.387
2456247.3403,3.6
2456247.67292,3.6
2456248.05,3.8
2456248.3097,3.714
2456248.3715,3.6
2456248.4887,3.681
2456248.4993,3.9
2456248.55208,3.8
2456249.04514,3.9
2456249.23194,4.0
2456249.3243,3.9
2456249.40278,4.0
2456249.43333,4.0
2456249.46319,4.0
2456249.5181,4.0
2456249.59722,3.9
2456249.60694,4.0
2456249.64236,4.0
2456249.76667,4.2
2456250.06667,3.8
2456250.3447,4.156
2456250.43264,4.1
2456250.50139,4.1
2456250.76042,4.2
2456251.45208,4.3
2456251.64931,3.8
2456252.2931,3.9
2456252.43958,3.3
2456252.53542,3.5
2456253.3049,3.6
2456253.30625,3.7
2456253.4903,3.6
2456253.54306,3.5
2456253.6014,3.6
2456254.45625,3.95
2456254.46597,3.7
2456254.64236,3.9
2456255.3188,4.1
2456257.04468,4.0
2456257.2611,3.9
2456257.73958,3.5
2456257.92135,3.7
2456258.66528,3.7
2456259.75694,3.9
2456259.90313,4.0
2456260.30556,4.1
2456260.51319,4.0
2456261.4813,4.0
2456261.93692,4.2
2456262.2938,4.1
2456262.42639,4.1
2456262.56875,3.8
2456263.246,3.45
2456263.35486,3.5
2456263.5069,3.5
2456264.63889,3.5
2456264.91094,3.6
2456265.2639,3.92
2456265.275,4.0
2456265.39444,4.0
2456265.5104,4.1
2456265.63177,3.9
2456266.74167,4.2
2456267.3319,4.2
2456267.36875,4.2
2456268.3208,3.633
2456268.325,3.7
2456269.54167,3.5
2456271.2188,3.8
2456271.3403,4.0
2456271.37153,4.1
2456271.7271,3.9
2456272.3125,4.4
2456272.66667,4.0
2456273.2306,4.0
2456273.50694,3.6
2456273.6521,3.8
2456274.45764,3.4
2456274.7625,3.7
2456275.191,3.698
2456275.3512,3.9
2456275.54444,4.0
2456276.2306,3.902
2456276.61389,3.9
2456277.48194,4.1
2456277.62431,4.2
2456278.2785,4.2
2456278.59792,3.8
2456278.94977,3.9
2456279.64583,3.4
2456280.6875,4.0
2456280.95833,3.9
2456281.49306,4.15
2456281.60208,3.9
2456283.08177,4.0
2456283.53889,4.2
2456283.57847,4.3
2456283.58333,4.82
2456283.58654,4.123
2456283.59173,3.536
2456283.59811,3.259
2456284.4722,3.5
2456284.52847,3.4
2456284.53489,3.928
2456284.53885,3.494
2456284.54261,3.005
2456284.54724,2.826
2456286.79097,3.6
2456290.3271,3.42
2456290.57639,3.5
2456291.25694,3.5
2456291.3493,3.711
2456291.53333,3.8
2456291.72222,4.2
2456291.90891,4.0
2456292.2486,4.0
2456292.2563,3.961
2456293.2014,4.3
2456293.41111,4.1
2456293.57708,3.9
2456294.3674,4.3
2456294.47014,4.05
2456294.59514,4.0
2456294.71667,4.1
2456296.3903,3.7
2456296.56944,3.9
2456296.66111,4.1
2456297.60764,3.8
2456297.64653,4.0
2456298.3063,4.0
2456298.75,4.1
2456299.2771,4.2
2456299.55208,4.8
2456299.62639,4.1
2456299.64306,4.3
2456300.67708,3.4
2456301.50625,3.5
2456302.56042,3.8
2456304.2021,4.107
2456304.225,4.176
2456304.53264,4.0
2456305.2597,4.15
2456305.27639,3.9
2456305.351,4.4
2456306.63056,3.4
2456307.35417,4.0
2456307.52222,3.7
2456307.54861,3.8
2456308.57083,4.0
2456310.53958,4.2
2456310.63681,4.2
2456311.51042,3.5
2456311.72917,3.6
2456312.238,3.7
2456314.45903,4.1
2456315.29,4.3
2456316.53472,3.8
2456316.54514,3.9
2456316.73333,3.6
2456317.279,3.7
2456318.43542,3.65
2456319.3,4.2
2456319.33333,4.0
2456319.41667,4.2
2456319.44931,4.0
2456320.26,4.4
2456320.27083,4.2
2456320.4132,4.2
2456320.44097,4.25
2456320.52222,4.0
2456323.294,4.4
2456323.53056,3.8
2456324.49722,3.8
2456324.53889,4.0
2456325.4,3.8
2456325.56944,4.2
2456326.43472,4.2
2456326.67917,3.9
2456328.29514,4.2
2456328.32292,4.0
2456328.33333,4.5
2456328.3639,3.4
2456328.60833,3.5
2456329.264,4.1
2456329.31458,3.9
2456329.45208,3.9
2456329.52431,3.7
2456329.99844,3.8
2456330.29167,4.5
2456330.3,4.2
2456330.3125,4.8
2456330.32292,4.5
2456330.402,3.6
2456330.61944,3.8
2456331.44028,4.25
2456332.337,3.9
2456332.52639,4.2
2456332.65139,3.7
2456332.7389,3.6
2456333.4792,3.5
2456334.32,3.6
2456334.324,3.6
2456334.475,3.7
2456336.53889,4.1
2456337.58681,4.0
2456338.4188,3.5
2456338.54306,3.5
2456339.3361,3.7
2456341.60069,4.0
2456342.28264,4.2
2456342.3,4.1
2456343.55903,3.5
2456347.46875,4.3
2456347.54861,4.2
2456348.52778,3.9
2456348.59653,4.1
2456349.58403,3.3
2456350.46944,3.6
2456351.54861,4.0
2456351.7201,4.0
2456354.327,3.4
2456354.56181,3.5
2456355.2596,3.75
2456355.2646,3.5
2456355.34,3.6
2456355.54722,3.9
2456356.2452,3.95
2456356.263,4.3
2456356.30486,3.9
2456357.2832,4.0
2456359.58889,3.5
2456362.47153,3.8
2456363.64097,3.9
2456364.30347,3.9
2456364.66292,4.0
2456365.60694,3.6
2456366.31944,3.9
2456366.351,3.6
2456366.47847,3.6
2456368.2801,4.05
2456369.3,4.5
2456370.475,3.3
2456371.61042,3.8
2456372.3,4.0
2456372.34028,4.0
2456373.3736,3.4
2456374.4,3.9
2456380.48681,4.0
2456381.40972,3.4
2456381.48681,3.4
2456381.5875,3.9
2456382.49028,3.6
2456383.66111,3.8
2456384.80833,4.3
2456385.57153,4.2
2456386.53403,3.3
2456387.50903,3.5
2456389.344,3.6
2456389.4292,4.0
2456389.49931,4.1
2456393.3153,3.7
2456394.51042,4.0
2456398.3267,3.75
2456398.54653,3.4
2456399.80278,4.0
2456400.50764,4.2
2456401.39236,4.0
2456402.3875,3.9
2456403.38611,3.8
2456403.83194,3.8
2456404.52292,3.8
2456404.81111,3.7
2456406.79861,3.8
2456410.41667,4.0
2456410.85694,4.05
2456414.53264,3.4
2456415.5,4.0
2456415.77361,3.95
2456416.3792,3.9
2456416.62292,4.0
2456417.42569,4.1
2456417.48333,4.1
2456417.62361,4.3
2456418.74167,3.5
2456418.76667,3.45
2456419.5208,3.7
2456420.73681,3.9
2456421.40556,3.95
2456421.4379,4.0
2456422.81806,4.1
2456423.53264,4.2
2456423.71875,3.6
2456424.3215,3.4
2456425.74167,3.8
2456426.51528,4.2
2456427.75,3.9
2456428.51389,4.1
2456428.78981,4.736
2456428.79304,4.015
2456428.79647,3.479
2456428.79968,3.201
2456428.83264,4.0
2456429.37778,3.55
2456429.69028,3.35
2456429.875,3.7
2456430.5003,3.5
2456430.78472,3.4
2456431.379,3.3
2456431.5049,4.1
2456431.5125,3.4
2456431.80007,3.328
2456431.80328,3.042
2456431.80727,3.932
2456431.81146,4.609
2456432.479,3.7
2456432.57,3.8
2456432.58819,4.0
2456432.73819,4.2
2456432.76944,4.1
2456432.88681,3.4
2456433.364,4.4
2456435.73264,3.9
2456436.75837,3.236
2456436.76275,2.99
2456436.766,4.482
2456436.76956,3.807
2456438.68626,3.581
2456438.69217,3.271
2456438.69753,4.145
2456438.70286,4.873
2456439.3528,3.7
2456439.42153,4.0
2456439.67917,3.95
2456439.76319,3.9
2456440.72778,3.5
2456441.56111,3.5
2456441.71875,3.4
2456446.4701,3.7
2456446.57986,3.6
2456446.75743,4.19
2456446.7606,3.631
2456446.76381,3.07
2456447.72569,3.95
2456448.58958,4.1
2456449.74861,4.3
2456450.39931,3.9
2456451.425,3.542
2456451.67361,3.4
2456451.68611,3.6
2456451.73702,3.028
2456451.73903,2.821
2456451.74389,3.551
2456451.74655,4.077
2456452.493,3.5
2456453.67639,3.7
2456453.69097,4.5
2456454.3549,3.9
2456454.3639,4.2
2456454.66111,4.0
2456454.69444,4.0
2456454.71542,4.0
2456455.6875,3.9
2456455.71458,3.9
2456456.69514,3.6
2456457.3646,3.7
2456457.4326,3.6
2456457.43403,3.3
2456457.71319,3.7
2456457.75764,3.5
2456457.75883,4.328
2456457.76205,3.722
2456457.76543,3.171
2456457.76863,2.927
2456458.66111,4.1
2456458.66806,3.7
2456458.68333,3.9
2456458.7167,4.0
2456459.395,3.9
2456459.56806,4.2
2456459.76736,3.9
2456459.79514,4.0
2456460.4597,4.0
2456460.66181,4.3
2456460.68333,4.1
2456460.71823,4.0
2456460.78163,3.578
2456460.78479,3.269
2456460.78953,4.856
2456460.79274,4.162
2456461.67847,3.3
2456461.87708,3.4
2456462.366,3.8
2456462.63681,3.7
2456462.67847,3.7
2456462.75989,4.226
2456462.76384,3.65
2456462.76745,3.101
2456462.77061,2.874
2456462.80556,3.5
2456463.5,4.1
2456463.59097,3.7
2456463.67639,3.7
2456463.68611,3.9
2456463.7125,4.1
2456463.74752,4.535
2456463.7507,3.863
2456463.75419,3.296
2456463.75746,3.012
2456464.67083,4.3
2456464.7042,4.1
2456464.77986,4.0
2456464.78819,4.1
2456465.34375,4.0
2456465.70833,4.2
2456466.4132,3.9
2456466.67917,3.8
2456466.73681,3.4
2456467.71875,3.6
2456468.3417,4.0
2456468.39167,4.2
2456468.57222,3.5
2456468.66875,3.6
2456468.68542,4.3
2456469.36458,4.4
2456469.44793,4.2
2456469.65139,3.9
2456470.66042,4.15
2456470.66806,4.4
2456470.72222,4.1
2456470.73498,4.0
2456471.6625,3.9
2456471.72613,3.9
2456472.46528,3.3
2456472.63194,3.6
2456472.68194,3.3
2456473.397,3.5
2456473.64583,3.3
2456473.75278,3.7
2456474.4076,4.0
2456474.45833,4.1
2456474.64306,4.0
2456474.65278,3.6
2456474.65625,3.7
2456474.66319,3.7
2456474.72691,3.9
2456475.41319,3.7
2456475.63194,4.1
2456475.63333,4.2
2456476.03924,4.0
2456476.3907,4.2
2456476.63125,4.0
2456476.66667,4.0
2456476.68819,3.9
2456476.71042,4.1
2456476.72625,4.9
2456476.72939,4.204
2456476.73263,3.579
2456476.73581,3.271
2456477.3844,3.8
2456477.41944,3.65
2456477.4521,3.8
2456477.58681,3.6
2456477.64306,3.6
2456477.71458,3.4
2456477.7375,3.6
2456477.82639,3.5
2456478.05081,3.6
2456478.3382,3.4
2456478.441,3.8
2456478.46875,3.7
2456478.52,3.7
2456478.57569,3.4
2456478.73264,3.3
2456478.84097,3.6
2456479.08316,3.6
2456479.3438,4.2
2456479.57292,3.9
2456479.65,3.7
2456479.67014,3.8
2456479.68889,4.0
