1,JD,Magnitude
3557,2431735.0,4.0
3558,2431736.0,4.1
3559,2431737.0,4.3
3560,2431738.0,4.2
3563,2431740.0,3.5
3566,2431742.0,3.9
3567,2431743.0,3.6
3568,2431744.0,4.1
3569,2431745.0,3.8
3570,2431747.0,3.7
3573,2431754.0,4.4
3578,2431758.0,4.4
3579,2431759.0,4.0
3580,2431761.0,4.0
3581,2431762.0,4.0
3582,2431763.0,4.2
3583,2431764.0,4.3
3584,2431765.0,4.1
3585,2431767.0,3.7
3586,2431768.0,3.9
3587,2431770.0,4.0
3588,2431774.0,4.0
3589,2431776.0,4.0
3590,2431777.0,3.7
3593,2431780.0,3.9
3594,2431781.0,4.3
3597,2431784.0,3.8
3598,2431785.0,4.2
3599,2431787.0,4.0
3600,2431790.0,3.6
3601,2431791.0,4.4
3604,2431793.0,3.8
3605,2431794.0,3.9
3606,2431797.0,4.1
3607,2431798.0,4.0
3615,2431802.0,4.3
3618,2431805.0,4.0
3622,2431807.0,4.4
3625,2431809.0,3.8
3626,2431810.0,3.9
3627,2431811.0,3.8
3628,2431813.0,3.9
3629,2431814.0,4.1
3630,2431815.0,3.8
3631,2431816.0,4.0
3632,2431818.0,4.2
3635,2431822.0,4.1
3636,2431824.0,4.2
3637,2431827.0,4.2
3638,2431832.0,3.6
3639,2431834.0,4.1
3640,2431835.0,4.2
3641,2431836.0,4.0
3642,2431837.0,3.8
3643,2431838.0,3.8
3644,2431840.0,4.1
3647,2431844.0,4.1
3648,2431846.0,4.1
3649,2431847.0,3.9
3650,2431849.0,4.0
3651,2431851.0,4.2
3654,2431855.0,4.1
3655,2431856.0,3.8
3656,2431857.0,3.8
3659,2431864.0,3.6
3660,2431865.0,3.8
3661,2431868.0,4.2
3667,2431874.0,3.8
3668,2431878.0,4.2
3669,2431881.0,4.0
3670,2431884.0,3.6
3671,2431885.0,3.8
3672,2431900.0,3.6
3673,2431907.0,3.9
3674,2431908.0,3.7
3675,2431909.0,3.7
3676,2431911.0,3.6
3677,2431914.0,4.2
3678,2431922.0,3.6
3679,2431925.0,4.2
3680,2431928.0,3.9
3681,2431929.0,4.1
3682,2431932.0,4.1
3683,2431933.0,3.8
3684,2431936.0,3.8
3685,2431947.0,4.2
3686,2431951.0,4.0
3687,2431954.0,3.7
3688,2431960.0,3.7
3689,2431961.0,4.0
3690,2431963.0,4.2
3691,2431966.0,3.6
3692,2431970.0,4.1
3693,2431971.0,3.9
3694,2431972.0,3.7
3695,2431973.0,4.0
3696,2431977.0,4.0
3697,2431980.0,4.1
3698,2431981.0,4.5
3699,2431982.0,4.0
3700,2431988.0,3.9
3701,2431990.0,3.7
3702,2431991.0,3.6
3705,2431994.0,3.8
3706,2431995.0,4.0
3713,2431999.0,4.0
3716,2432001.0,4.3
3717,2432002.0,3.6
3718,2432004.0,3.6
3721,2432006.0,4.3
3722,2432007.0,4.0
3729,2432014.0,3.7
3730,2432015.0,3.8
3733,2432017.0,4.2
3734,2432018.0,4.0
3735,2432019.0,3.7
3736,2432020.0,4.0
3743,2432023.0,3.9
3744,2432024.0,3.7
3749,2432027.0,4.1
3752,2432030.0,3.8
3757,2432033.0,4.1
3758,2432037.0,3.8
3761,2432041.0,4.1
3762,2432043.0,4.2
3763,2432044.0,4.1
3764,2432048.0,4.0
3765,2432050.0,4.0
3768,2432056.0,3.7
3769,2432057.0,3.4
3779,2432062.0,3.9
3783,2432065.0,4.0
3784,2432066.0,4.1
3791,2432069.0,4.0
3792,2432070.0,4.0
3793,2432071.0,4.2
3794,2432072.0,4.0
3797,2432074.0,4.0
3798,2432075.0,4.1
3799,2432076.0,4.1
3814,2432086.0,4.0
3817,2432088.0,3.8
3836,2432095.0,4.0
3837,2432096.0,4.6
3854,2432108.0,4.2
3855,2432109.0,4.2
3859,2432112.0,4.1
3860,2432113.0,4.1
3867,2432119.0,4.1
3868,2432120.0,3.9
3871,2432123.0,4.1
3872,2432124.0,3.7
3873,2432126.0,4.0
3874,2432128.0,3.9
3875,2432129.0,4.1
3876,2432131.0,4.0
3877,2432132.0,3.7
3878,2432133.0,4.0
3879,2432135.0,4.2
3882,2432139.0,4.0
3883,2432141.0,4.2
3884,2432142.0,3.7
3885,2432143.0,3.8
3886,2432144.0,3.7
3887,2432145.0,4.1
3888,2432146.0,4.2
3889,2432153.0,3.9
3890,2432154.0,4.0
3891,2432156.0,4.2
3892,2432158.0,3.7
3893,2432162.0,4.1
3894,2432163.0,4.0
3895,2432165.0,3.8
3896,2432166.0,4.0
3897,2432167.0,4.0
3898,2432168.0,4.2
3901,2432172.0,4.1
3902,2432178.0,4.0
3903,2432180.0,3.8
3904,2432181.0,3.9
3905,2432182.0,4.0
3906,2432183.0,3.8
3907,2432184.0,3.6
3908,2432186.0,4.0
3909,2432191.0,3.7
3910,2432192.0,3.8
3911,2432196.0,3.6
3912,2432197.0,3.7
3913,2432199.0,4.2
3914,2432200.0,3.7
3915,2432202.0,3.6
3916,2432204.0,3.9
3927,2432209.0,3.9
3932,2432212.0,3.6
3933,2432213.0,3.9
3938,2432215.0,4.1
3939,2432216.0,4.0
3940,2432217.0,3.6
3948,2432222.0,3.7
3949,2432223.0,3.8
3950,2432224.0,3.7
3951,2432227.0,3.7
3952,2432228.0,3.8
3953,2432229.0,3.9
3954,2432230.0,4.0
3955,2432231.0,3.7
3956,2432235.0,3.6
3957,2432236.0,3.7
3958,2432237.0,3.7
3963,2432243.0,3.9
3966,2432246.0,3.9
3967,2432248.0,3.9
3968,2432249.0,4.1
3969,2432250.0,4.1
3970,2432253.0,3.7
3971,2432254.0,3.7
3972,2432263.0,3.9
3973,2432264.0,3.7
3974,2432295.0,3.9
3975,2432297.0,3.9
3976,2432303.0,3.9
3977,2432305.0,3.9
3978,2432313.0,4.0
3979,2432316.0,4.0
3980,2432317.0,4.0
3981,2432318.0,4.0
3982,2432322.0,4.2
3985,2432326.0,3.8
3986,2432327.0,3.9
3987,2432328.0,3.9
3988,2432333.0,4.1
3989,2432334.0,4.1
3990,2432335.0,3.9
3991,2432337.0,3.9
3992,2432338.0,4.1
3993,2432345.0,3.9
3996,2432347.0,4.0
3997,2432348.0,4.0
3998,2432349.0,4.0
3999,2432350.0,4.1
4000,2432351.0,3.8
4001,2432352.0,3.8
4002,2432353.0,3.9
4003,2432354.0,3.9
4004,2432355.0,4.0
4005,2432356.0,3.7
4006,2432357.0,3.8
4007,2432358.0,3.9
4131,2432399.0,3.7
4132,2432400.0,3.7
4301,2432425.0,4.2
4530,2432461.0,4.1
4534,2432463.0,4.2
4571,2432470.0,3.8
4608,2432490.0,3.8
4609,2432492.0,3.6
4610,2432498.0,4.0
4611,2432499.0,4.1
4615,2432502.0,3.6
4616,2432503.0,3.7
4617,2432505.0,4.1
4618,2432508.0,3.7
4621,2432525.0,4.0
4622,2432526.0,4.1
4623,2432533.0,3.7
4626,2432540.0,3.7
4630,2432550.0,3.9
4631,2432554.0,4.0
4632,2432566.0,3.5
4633,2432582.0,4.1
4634,2432588.0,4.0
4635,2432600.0,4.1
4636,2432644.0,4.2
4637,2432653.0,4.5
4638,2432661.0,4.5
4639,2432687.0,4.1
4640,2432688.0,4.0
4657,2432704.0,4.2
4661,2432712.0,3.7
4669,2432716.0,3.9
4670,2432717.0,3.9
4726,2432734.0,4.0
4729,2432736.0,4.1
4758,2432745.0,4.0
4772,2432750.0,4.1
4797,2432761.0,4.1
4808,2432765.0,3.9
4809,2432766.0,4.1
4814,2432768.0,4.2
4820,2432770.0,3.7
4849,2432778.0,4.0
4862,2432783.0,4.1
4863,2432784.0,4.3
4884,2432791.0,3.7
4885,2432792.0,4.0
4894,2432796.0,4.1
4907,2432800.0,4.1
4908,2432803.0,3.7
4909,2432806.0,4.1
4910,2432807.0,3.7
4911,2432817.0,4.2
4912,2432818.0,3.8
4913,2432819.0,3.7
4914,2432820.0,3.8
4915,2432822.0,4.1
4920,2432827.0,4.1
4921,2432828.0,4.2
4922,2432829.0,3.7
4923,2432834.0,4.2
4924,2432835.0,3.7
4925,2432836.0,3.8
4926,2432837.0,3.8
4927,2432852.0,3.8
4928,2432854.0,3.7
4929,2432866.0,4.3
4930,2432896.0,4.0
4931,2432898.0,4.3
4932,2432913.0,4.4
4933,2432924.0,4.1
4934,2432936.0,3.7
4935,2432937.0,3.7
4936,2432940.0,4.2
4937,2432941.0,3.8
4938,2432942.0,3.8
4939,2432949.0,4.3
4940,2432951.0,4.2
4941,2432952.0,3.7
4942,2432953.0,4.0
4943,2432954.0,4.1
4944,2432955.0,4.4
4945,2432958.0,3.9
4946,2432961.0,4.6
4947,2432962.0,4.0
4948,2432964.0,4.0
4949,2432965.0,4.3
4950,2432968.0,3.8
4951,2432975.0,3.7
4952,2433029.0,3.5
4953,2433040.0,4.5
4956,2433047.0,4.4
4960,2433053.0,4.3
4963,2433055.0,4.0
4964,2433056.0,4.1
4965,2433057.0,4.1
4968,2433059.0,3.7
4969,2433060.0,3.8
4970,2433061.0,4.0
4973,2433063.0,4.4
4976,2433065.0,3.7
4982,2433068.0,4.1
4985,2433070.0,3.7
4988,2433074.0,4.3
4989,2433075.0,3.7
4990,2433079.0,4.2
4991,2433081.0,3.8
4994,2433083.0,3.7
5043,2433098.0,3.9
5044,2433099.0,3.7
5050,2433102.0,3.5
5051,2433103.0,3.7
5052,2433104.0,3.9
5053,2433105.0,4.1
5060,2433108.0,3.6
5061,2433109.0,3.8
5068,2433113.0,3.6
5071,2433117.0,4.0
5074,2433119.0,3.8
5149,2433140.0,3.7
5196,2433156.0,3.7
5214,2433161.0,3.6
5220,2433164.0,4.3
5221,2433165.0,4.5
5222,2433166.0,4.0
5223,2433168.0,4.0
5226,2433170.0,4.4
5242,2433176.0,4.5
5243,2433177.0,3.7
5244,2433178.0,3.5
5273,2433184.0,3.9
5276,2433186.0,4.4
5277,2433187.0,4.5
5278,2433188.0,3.6
5284,2433191.0,4.0
5285,2433192.0,4.4
5288,2433194.0,3.9
5289,2433195.0,4.1
5290,2433196.0,4.3
5291,2433197.0,4.5
5292,2433200.0,3.8
5293,2433201.0,4.2
5294,2433202.0,4.4
5295,2433203.0,4.4
5298,2433210.0,3.6
5299,2433211.0,3.9
5302,2433214.0,4.3
5311,2433224.0,4.4
5312,2433227.0,4.1
5315,2433233.0,4.0
5316,2433238.0,4.0
5317,2433240.0,4.1
5318,2433241.0,4.1
5319,2433242.0,3.6
5320,2433243.0,4.1
5323,2433246.0,4.3
5324,2433248.0,3.9
5325,2433253.0,3.7
5326,2433256.0,4.1
5327,2433257.0,4.1
5328,2433258.0,3.6
5329,2433259.0,3.9
5330,2433260.0,3.7
5331,2433264.0,3.7
5332,2433265.0,3.9
5333,2433275.0,4.0
5334,2433276.0,4.1
5335,2433278.0,4.2
5336,2433280.0,3.7
5337,2433283.0,4.1
5338,2433289.0,4.4
5339,2433292.0,3.8
5340,2433293.0,4.0
5341,2433304.0,4.1
5342,2433312.0,3.7
5343,2433314.0,4.0
5344,2433327.0,3.7
5345,2433329.0,4.0
5346,2433330.0,4.1
5347,2433331.0,4.3
5348,2433332.0,4.4
5349,2433335.0,3.8
5350,2433336.0,3.9
5351,2433341.0,4.0
5352,2433344.0,3.6
5353,2433346.0,4.1
5354,2433347.0,4.3
5355,2433348.0,4.4
5356,2433349.0,3.8
5357,2433350.0,3.7
5358,2433351.0,4.1
5359,2433356.0,4.0
5360,2433363.0,4.4
5361,2433368.0,4.4
5362,2433418.0,4.1
5363,2433428.0,4.1
5364,2433431.0,4.0
5365,2433435.0,3.8
5366,2433437.0,4.2
5367,2433438.0,4.3
5368,2433439.0,4.3
5369,2433440.0,3.7
5370,2433442.0,4.1
5371,2433443.0,4.1
5372,2433446.0,4.0
5373,2433451.0,3.7
5374,2433452.0,4.0
5378,2433459.0,4.2
5379,2433460.0,4.4
5380,2433461.0,4.1
5381,2433462.0,3.7
5382,2433463.0,4.0
5383,2433465.0,4.2
5384,2433466.0,4.1
5387,2433468.0,3.8
5388,2433469.0,4.0
5389,2433472.0,4.1
5390,2433478.0,3.9
5391,2433479.0,3.9
5392,2433480.0,4.1
5393,2433481.0,4.3
5394,2433483.0,3.7
5395,2433488.0,4.0
5398,2433490.0,3.8
5399,2433492.0,4.4
5400,2433503.0,4.5
5401,2433512.0,3.8
5402,2433514.0,4.3
5403,2433515.0,4.0
5404,2433516.0,3.7
5405,2433518.0,4.1
5406,2433519.0,3.5
5407,2433523.0,4.2
5408,2433524.0,4.4
5412,2433527.0,3.9
5413,2433531.0,3.9
5414,2433533.0,3.6
5418,2433535.0,4.3
5419,2433536.0,4.4
5420,2433537.0,3.6
5421,2433538.0,3.9
5428,2433543.0,3.6
5429,2433549.0,3.7
5430,2433550.0,4.0
5431,2433553.0,3.7
5432,2433554.0,3.9
5433,2433572.0,4.1
5434,2433577.0,3.9
5435,2433586.0,3.5
5436,2433593.0,3.8
5439,2433596.0,3.6
5440,2433599.0,4.2
5441,2433600.0,4.4
5444,2433603.0,4.4
5445,2433605.0,4.0
5446,2433607.0,3.6
5447,2433608.0,3.9
5448,2433612.0,4.2
5449,2433613.0,3.7
5450,2433615.0,4.3
5451,2433616.0,4.4
5452,2433617.0,4.3
5453,2433623.0,3.7
5454,2433626.0,4.3
5455,2433636.0,4.2
5456,2433831.0,4.2
5457,2433832.0,3.9
5458,2433834.0,3.8
5459,2433837.0,4.5
5460,2433839.0,3.9
5461,2433840.0,4.0
5462,2433853.0,4.2
5463,2433871.0,3.7
5464,2433872.0,3.8
5465,2433878.0,3.9
5466,2433882.0,3.5
5467,2433883.0,3.7
5468,2433884.0,3.9
5469,2433885.0,4.4
5470,2433887.0,3.7
5471,2433889.0,3.7
5472,2433895.0,4.3
5473,2433897.0,3.7
5474,2433898.0,3.5
5475,2433899.0,3.4
5476,2433900.0,3.7
5477,2433902.0,3.9
5478,2433904.0,3.9
5487,2433914.0,4.4
5488,2433918.0,3.4
5489,2433920.0,3.6
5490,2433922.0,4.2
5491,2433924.0,3.4
5492,2433926.0,4.4
5493,2433930.0,3.5
5494,2433932.0,4.1
5495,2433944.0,3.8
5496,2433954.0,3.7
5497,2433958.0,3.2
5501,2433975.0,3.8
5502,2433976.0,4.3
5503,2433980.0,3.7
5504,2433982.0,4.5
5505,2434000.0,3.7
5506,2434004.0,3.7
5507,2434012.0,4.0
5508,2434017.0,4.1
5509,2434131.0,4.3
5512,2434160.0,3.7
5515,2434162.0,4.1
5527,2434180.0,3.9
5530,2434182.0,3.9
5567,2434210.0,3.8
5574,2434216.0,4.2
5581,2434221.0,3.7
5595,2434225.0,3.9
5596,2434226.0,4.0
5597,2434227.0,4.1
5598,2434228.0,4.2
5599,2434229.0,3.7
5600,2434230.0,3.7
5603,2434232.0,4.1
5604,2434233.0,4.4
5605,2434234.0,3.7
5606,2434235.0,3.7
5619,2434240.0,3.7
5647,2434248.0,4.1
5648,2434249.0,4.3
5649,2434250.0,4.0
5652,2434252.0,4.0
5653,2434253.0,4.1
5654,2434254.0,4.2
5655,2434255.0,4.2
5656,2434256.0,3.7
5657,2434257.0,3.8
5658,2434258.0,3.9
5659,2434259.0,4.2
5660,2434260.0,4.2
5661,2434267.0,3.7
5662,2434560.0,3.7
5663,2434626.0,3.9
5664,2434654.0,3.6
5665,2434655.0,3.8
5666,2434659.0,3.8
5667,2434660.0,3.8
5668,2434661.0,3.9
5669,2434664.0,3.7
5670,2434666.0,4.0
5671,2434667.0,4.1
5672,2434668.0,4.3
5673,2434676.0,3.5
5674,2434678.0,4.4
5675,2434683.0,4.2
5676,2434684.0,4.3
5677,2434685.0,4.1
5678,2434686.0,3.5
5679,2434690.0,4.0
5680,2434691.0,3.7
5681,2434694.0,4.2
5682,2435332.0,3.9
5683,2435340.0,3.6
5684,2435362.0,3.5
5685,2435368.0,3.9
5686,2435492.0,4.2
5687,2435700.0,3.7
5688,2435704.0,4.1
5689,2435708.0,4.2
5690,2435722.0,3.6
5691,2435724.0,3.8
5692,2435725.0,3.9
5693,2435728.0,4.0
5694,2435739.0,3.9
5695,2435740.0,4.1
5696,2435743.0,4.1
5697,2435744.0,4.3
5698,2435745.0,4.3
5699,2435746.0,4.1
5700,2435748.0,4.0
5701,2435755.0,4.2
5702,2435756.0,4.3
5703,2435819.0,3.5
5704,2436031.0,4.3
5705,2436032.0,3.8
5706,2436035.0,3.8
5711,2436040.0,3.8
5712,2436041.0,4.1
5713,2436042.0,4.1
5739,2436053.0,4.0
5742,2436055.0,4.0
5745,2436057.0,4.2
5746,2436058.0,4.2
5749,2436060.0,3.7
5750,2436061.0,4.0
5753,2436064.0,3.7
5754,2436065.0,3.8
5755,2436066.0,3.9
5756,2436067.0,4.0
5757,2436068.0,4.3
5767,2436072.0,3.7
5768,2436073.0,4.3
5772,2436075.0,3.7
5773,2436076.0,3.8
5782,2436081.0,3.7
5783,2436082.0,4.0
5784,2436083.0,3.8
5785,2436433.0,3.9
5786,2436435.0,3.5
5787,2436460.0,4.0
5788,2436819.0,3.9
5789,2436820.0,3.8
5790,2436821.0,3.8
5791,2436822.0,3.8
5824,2436852.0,4.0
5825,2436864.0,3.7
5883,2437574.0,4.5
5889,2437728.0,4.2
5890,2437732.0,4.0
5891,2437748.0,4.2
5892,2437750.0,3.6
5893,2437751.0,4.0
5894,2437752.0,3.9
5895,2437765.0,4.5
5896,2437773.0,3.8
5897,2437774.0,3.9
5898,2437775.0,4.0
5899,2437776.0,4.0
5900,2437778.0,3.9
5901,2437779.0,3.8
5902,2437780.0,3.8
5903,2437781.0,4.0
5904,2437782.0,3.9
5905,2437785.0,3.6
5906,2437786.0,3.9
5907,2437790.0,3.6
5908,2437819.0,3.9
5909,2437823.0,4.1
5910,2437824.0,3.9
5911,2437826.0,3.9
5912,2437829.0,4.2
5913,2437830.0,3.9
5914,2437831.0,3.9
5915,2437833.0,3.8
5916,2437836.0,3.8
5917,2437843.0,4.0
5918,2437844.0,4.3
5919,2437845.0,4.1
5920,2437846.0,3.9
5921,2437849.0,4.1
5922,2437853.0,3.9
5923,2437854.0,3.9
5933,2437863.0,3.7
5934,2437866.0,4.4
5937,2437868.0,3.9
5938,2437869.0,3.9
5939,2437870.0,3.9
5942,2437874.0,3.8
5943,2437876.0,4.0
5955,2437881.0,4.0
5971,2437889.0,3.8
5974,2437894.0,4.2
5975,2437895.0,3.9
5976,2437897.0,4.0
5979,2437899.0,4.2
5980,2437900.0,3.8
5981,2437901.0,4.1
5984,2437907.0,3.8
5985,2437908.0,4.0
5989,2437910.0,4.2
5992,2437912.0,3.5
5993,2437913.0,3.6
5994,2437914.0,4.0
5995,2437915.0,4.4
5996,2437916.0,3.9
5997,2437917.0,3.7
5998,2437920.0,4.2
5999,2437921.0,4.1
6000,2437923.0,3.5
6001,2437924.0,3.9
6002,2437925.0,4.1
6003,2437927.0,4.4
6004,2437928.0,3.8
6005,2437931.0,3.7
6006,2437932.0,3.5
6007,2437933.0,3.9
6008,2437937.0,4.0
6009,2437943.0,3.6
6010,2437945.0,3.9
6015,2437950.0,3.9
6016,2437952.0,4.0
6017,2437953.0,4.4
6020,2437956.0,4.0
6021,2437959.0,4.8
6022,2437961.0,3.5
6023,2437963.0,4.0
6024,2437967.0,3.9
6025,2437968.0,4.2
6026,2437974.0,3.9
6027,2437976.0,3.7
6028,2437981.0,4.3
6029,2437985.0,4.1
6030,2437992.0,4.1
6031,2437995.0,3.6
6032,2437997.0,3.7
6033,2438008.0,3.7
6034,2438009.0,3.8
6035,2438016.0,4.0
6036,2438018.0,3.6
6037,2438021.0,3.6
6038,2438022.0,3.9
6039,2438023.0,4.0
6040,2438024.0,3.6
6041,2438025.0,3.6
6042,2438033.0,4.0
6043,2438041.0,3.9
6044,2438042.0,4.2
6045,2438043.0,4.0
6046,2438049.0,4.2
6047,2438051.0,3.6
6048,2438053.0,4.0
6049,2438056.0,3.7
6050,2438057.0,3.9
6051,2438058.0,4.1
6052,2438059.0,4.0
6053,2438061.0,3.7
6054,2438062.0,3.7
6055,2438068.0,3.8
6056,2438070.0,4.0
6057,2438071.0,4.2
6058,2438073.0,3.6
6059,2438074.0,3.7
6060,2438082.0,4.1
6061,2438085.0,3.9
6062,2438087.0,4.1
6065,2438092.0,4.3
6066,2438093.0,3.9
6069,2438096.0,4.0
6070,2438098.0,4.1
6071,2438099.0,3.5
6072,2438100.0,3.8
6073,2438101.0,4.0
6074,2438104.0,3.8
6075,2438106.0,3.8
6076,2438110.0,3.7
6077,2438134.0,3.9
6078,2438138.0,3.8
6079,2438151.0,3.8
6080,2438152.0,4.0
6081,2438157.0,4.2
6082,2438164.0,3.8
6083,2438168.0,3.9
6084,2438179.0,3.3
6085,2438195.0,3.7
6086,2438215.0,4.1
6087,2438217.0,3.7
6088,2438219.0,3.8
6089,2438220.0,3.8
6090,2438221.0,4.3
6091,2438223.0,3.8
6092,2438225.0,4.0
6093,2438227.0,4.1
6094,2438228.0,3.8
6095,2438229.0,4.0
6096,2438230.0,4.1
6097,2438231.0,4.2
6098,2438233.0,3.5
6105,2438237.0,4.2
6106,2438238.0,3.8
6107,2438239.0,3.7
6108,2438242.0,4.1
6111,2438244.0,3.6
6112,2438246.0,4.0
6113,2438249.0,3.7
6114,2438250.0,3.7
6115,2438252.0,3.7
6116,2438258.0,4.2
6117,2438262.0,4.0
6118,2438266.0,3.9
6119,2438267.0,4.0
6120,2438268.0,4.0
6121,2438269.0,4.1
6122,2438270.0,4.0
6123,2438271.0,3.6
6124,2438274.0,4.2
6125,2438278.0,3.9
6126,2438280.0,4.1
6127,2438281.0,3.8
6128,2438282.0,3.8
6131,2438285.0,4.1
6132,2438287.0,3.7
6133,2438289.0,4.0
6134,2438290.0,4.1
6135,2438291.0,4.2
6136,2438292.0,3.6
6137,2438293.0,3.8
6138,2438294.0,4.0
6139,2438295.0,4.0
6140,2438296.0,4.2
6141,2438297.0,3.9
6142,2438298.0,3.7
6143,2438299.0,3.9
6144,2438300.0,4.0
6145,2438301.0,4.1
6146,2438302.0,4.1
6147,2438303.0,3.7
6148,2438304.0,3.8
6149,2438305.0,4.0
6150,2438306.0,4.1
6151,2438307.0,4.1
6154,2438310.0,4.0
6155,2438311.0,4.1
6156,2438312.0,4.2
6157,2438313.0,3.9
6158,2438314.0,3.7
6159,2438316.0,4.0
6160,2438317.0,4.2
6161,2438318.0,4.1
6162,2438319.0,3.7
6163,2438321.0,4.0
6164,2438324.0,3.8
6165,2438325.0,3.9
6166,2438327.0,4.1
6171,2438331.0,3.9
6172,2438332.0,4.0
6173,2438333.0,4.2
6174,2438334.0,4.4
6175,2438338.0,3.8
6176,2438353.0,4.1
6177,2438364.0,4.0
6178,2438366.0,4.2
6179,2438368.0,3.7
6180,2438369.0,4.1
6181,2438372.0,4.0
6182,2438373.0,3.7
6183,2438377.0,4.1
6184,2438378.0,3.8
6185,2438379.0,3.8
6186,2438380.0,4.1
6187,2438381.0,4.1
6188,2438382.0,4.3
6189,2438383.0,3.8
6190,2438385.0,4.0
6191,2438387.0,4.3
6192,2438388.0,4.2
6193,2438389.0,3.7
6194,2438390.0,3.9
6195,2438391.0,4.0
6196,2438392.0,4.2
6197,2438393.0,4.3
6198,2438394.0,3.7
6199,2438395.0,3.8
6200,2438396.0,4.1
6201,2438397.0,4.2
6202,2438398.0,4.3
6203,2438399.0,3.9
6206,2438401.0,3.8
6207,2438402.0,4.2
6208,2438404.0,4.1
6209,2438405.0,3.6
6210,2438406.0,3.8
6211,2438407.0,3.9
6212,2438409.0,4.2
6213,2438410.0,3.6
6214,2438411.0,3.8
6215,2438412.0,4.1
6216,2438415.0,3.9
6217,2438416.0,3.7
6218,2438417.0,3.9
6219,2438421.0,3.7
6220,2438422.0,3.8
6221,2438432.0,3.6
6222,2438434.0,4.0
6223,2438435.0,4.0
6224,2438437.0,3.7
6225,2438440.0,4.1
6226,2438441.0,4.1
6227,2438442.0,3.7
6228,2438443.0,3.6
6229,2438444.0,3.8
6230,2438445.0,4.0
6231,2438446.0,4.1
6232,2438448.0,3.6
6233,2438451.0,4.1
6234,2438453.0,3.6
6235,2438455.0,3.9
6236,2438457.0,4.2
6237,2438460.0,3.8
6238,2438465.0,3.8
6239,2438495.0,3.9
6240,2438521.0,3.8
6241,2438527.0,3.8
6242,2438537.0,3.8
6243,2438547.0,3.7
6244,2438551.0,3.8
6245,2438566.0,3.5
6246,2438575.0,4.3
6247,2438576.0,3.9
6248,2438577.0,3.8
6249,2438579.0,3.7
6250,2438581.0,4.0
6251,2438583.0,3.8
6252,2438584.0,3.9
6253,2438591.0,4.1
6256,2438600.0,4.0
6257,2438607.0,4.1
6258,2438608.0,4.0
6259,2438610.0,3.9
6260,2438611.0,4.0
6261,2438613.0,4.0
6262,2438614.0,3.8
6263,2438615.0,3.7
6264,2438617.0,4.0
6265,2438618.0,4.1
6266,2438638.0,4.0
6267,2438639.0,4.0
6268,2438641.0,3.7
6269,2438644.0,4.1
6270,2438645.0,4.1
6271,2438646.0,3.8
6274,2438655.0,4.0
6275,2438656.0,4.1
6276,2438657.0,3.7
6277,2438658.0,3.9
6278,2438660.0,4.0
6279,2438666.0,4.1
6280,2438667.0,4.0
6281,2438668.0,3.7
6282,2438669.0,3.9
6283,2438670.0,4.0
6284,2438671.0,4.1
6285,2438672.0,4.1
6286,2438675.0,4.0
6287,2438677.0,4.1
6288,2438678.0,4.0
6289,2438679.0,3.7
6290,2438680.0,3.9
6291,2438681.0,4.1
6294,2438683.0,4.0
6297,2438685.0,3.8
6302,2438691.0,4.0
6303,2438692.0,4.0
6304,2438693.0,4.2
6305,2438694.0,3.9
6308,2438696.0,3.9
6309,2438698.0,4.2
6310,2438699.0,3.5
6311,2438700.0,3.7
6312,2438701.0,3.9
6313,2438702.0,4.0
6314,2438703.0,4.2
6315,2438704.0,4.2
6316,2438705.0,3.7
6317,2438706.0,3.8
6318,2438707.0,4.0
6322,2438713.0,4.0
6323,2438714.0,4.1
6324,2438715.0,4.2
6325,2438716.0,3.7
6326,2438718.0,4.0
6327,2438719.0,4.1
6328,2438720.0,3.9
6329,2438721.0,3.9
6330,2438722.0,3.8
6331,2438723.0,4.2
6334,2438725.0,4.2
6335,2438726.0,4.1
6336,2438727.0,3.7
6337,2438728.0,3.9
6338,2438730.0,4.1
6339,2438731.0,4.1
6340,2438733.0,3.8
6341,2438737.0,3.9
6342,2438740.0,4.1
6343,2438742.0,4.2
6344,2438744.0,3.8
6345,2438748.0,3.7
6346,2438751.0,4.1
6347,2438752.0,4.3
6348,2438756.0,4.1
6351,2438761.0,4.0
6356,2438766.0,4.1
6357,2438771.0,3.8
6358,2438772.0,4.1
6359,2438773.0,4.0
6360,2438775.0,3.7
6363,2438783.0,4.0
6364,2438785.0,4.1
6365,2438786.0,3.6
6366,2438787.0,3.9
6367,2438788.0,3.9
6368,2438789.0,4.1
6369,2438794.0,4.1
6370,2438832.0,3.9
6373,2438883.0,3.8
6374,2438887.0,3.8
6375,2438888.0,3.7
6376,2438889.0,4.0
6377,2438890.0,4.0
6378,2438892.0,4.4
6379,2438894.0,3.9
6380,2438895.0,3.8
6381,2438898.0,3.7
6382,2438899.0,3.8
6383,2438905.0,3.9
6386,2438908.0,4.3
6387,2438909.0,3.8
6388,2438910.0,3.5
6389,2438912.0,4.0
6390,2438914.0,3.7
6391,2438915.0,3.8
6394,2438917.0,4.0
6395,2438918.0,4.1
6398,2438920.0,3.7
6401,2438922.0,4.0
6404,2438926.0,3.7
6405,2438927.0,4.0
6406,2438928.0,4.4
6407,2438929.0,4.1
6408,2438930.0,3.9
6411,2438933.0,3.8
6412,2438934.0,4.1
6413,2438936.0,3.7
6414,2438937.0,3.9
6415,2438939.0,4.1
6420,2438943.0,3.9
6423,2438946.0,3.9
6424,2438953.0,3.8
6425,2438954.0,4.0
6426,2438955.0,3.5
